Mês,PortoAustraliano,PortoEstrangeiro,País,PassageirosEntrada,FreteEntrada_(toneladas),CorreioEntrada_(toneladas),PassageirosSaída,FreteSaída_(toneladas),CorreioSaída_(toneladas),PassageirosTotal,FreteTotal_(toneladas),CorreioTotal_(toneladas),Ano,NúmeroDoMês,Status
May-01,Sydney,Nagoya,Japan,1434,73.322,3.872,3679,68.234,14.913,5113,141.556,18.785,2001,5,Muito alto
May-01,Sydney,Nauru,Nauru,40,0.11,0.009,26,0.202,0.005,66,0.312,0.014,2001,5,Baixo
May-01,Sydney,New York,USA,1902,345.067,4.335,2543,12.613,0.777,4445,357.68,5.112,2001,5,Baixo
May-01,Sydney,Noumea,New Caledonia,3481,1.918,0.808,3131,42.791,3.995,6612,44.709,4.803,2001,5,Muito alto
May-01,Sydney,Osaka,Japan,6239,95.27,20.339,16413,429.097,5.543,22652,524.367,25.882,2001,5,Muito alto
May-01,Sydney,Palmerston,New Zealand,543,0.0,0.0,379,0.0,0.0,922,0.0,0.0,2001,5,Baixo
May-01,Sydney,Papeete,Tahiti,143,0.0,0.0,237,0.744,0.13,380,0.744,0.13,2001,5,Baixo
May-01,Sydney,Paris,France,1261,63.419,10.185,1797,2.635,3.47,3058,66.054,13.655,2001,5,Baixo
May-01,Sydney,Port Moresby,Papua New Guinea,1226,25.521,1.264,1071,42.834,17.113,2297,68.355,18.377,2001,5,Baixo
May-01,Sydney,Port Vila,Vanuatu,905,10.434,1.351,823,19.295,3.222,1728,29.729,4.573,2001,5,Baixo
May-01,Sydney,Queenstown,New Zealand,212,0.0,0.0,234,0.0,0.0,446,0.0,0.0,2001,5,Baixo
May-01,Sydney,Rome,Italy,1249,97.734,0.3,2043,1.387,3.271,3292,99.121,3.571,2001,5,Baixo
May-01,Sydney,San Francisco,USA,6183,77.141,114.141,7310,304.33,12.311,13493,381.471,126.452,2001,5,Muito alto
May-01,Sydney,Seoul,Korea,9511,629.828,33.481,10541,680.235,0.359,20052,1310.063,33.84,2001,5,Muito alto
May-01,Sydney,Shanghai,China,4135,130.069,3.531,3612,58.51,0.0,7747,188.579,3.531,2001,5,Muito alto
May-01,Sydney,Singapore,Singapore,33278,2045.53,57.775,37468,1610.939,38.882,70746,3656.469,96.657,2001,5,Muito alto
May-01,Sydney,Subic Bay,Philippines,0,0.0,0.0,0,667.362,0.0,0,667.362,0.0,2001,5,Baixo
May-01,Sydney,Suva,Fiji,369,1.703,0.0,372,2.461,0.0,741,4.164,0.0,2001,5,Baixo
May-01,Sydney,Taipei,Taiwan,5385,134.361,15.099,5620,82.052,4.084,11005,216.413,19.183,2001,5,Muito alto
May-01,Sydney,Tokyo,Japan,12915,242.058,81.069,15953,536.591,73.29,28868,778.649,154.359,2001,5,Muito alto
May-01,Sydney,Toledo,USA,0,29.66,0.0,0,0.0,0.0,0,29.66,0.0,2001,5,Baixo
May-01,Sydney,Tongatapu,Tonga,344,0.479,0.114,114,0.224,0.414,458,0.703,0.528,2001,5,Baixo
May-01,Sydney,Vancouver,Canada,2649,59.881,3.515,3985,114.812,7.352,6634,174.693,10.867,2001,5,Muito alto
May-01,Sydney,Vienna,Austria,2933,0.0,0.0,4100,0.0,0.0,7033,0.0,0.0,2001,5,Muito alto
May-01,Sydney,Wellington,New Zealand,8679,20.609,0.0,8532,10.052,0.08,17211,30.661,0.08,2001,5,Muito alto
Jun-01,Adelaide,Auckland,New Zealand,4,21.439,5.187,20,19.665,2.623,24,41.104,7.81,2001,6,Baixo
Jun-01,Adelaide,Bangkok,Thailand,0,0.914,0.0,0,0.413,0.291,0,1.327,0.291,2001,6,Baixo
Jun-01,Adelaide,Bombay,India,7,0.002,0.0,1,0.0,0.224,8,0.002,0.224,2001,6,Baixo
Jun-01,Adelaide,Buenos Aires,Argentina,0,0.0,0.0,1,2.634,0.0,1,2.634,0.0,2001,6,Baixo
Jun-01,Adelaide,Christchurch,New Zealand,0,3.492,0.0,0,1.596,0.0,0,5.088,0.0,2001,6,Baixo
Jun-01,Adelaide,Denpasar,Indonesia,1161,14.341,0.0,1598,31.971,0.0,2759,46.312,0.0,2001,6,Baixo
Jun-01,Adelaide,Frankfurt,Germany,167,0.54,0.0,117,0.017,1.462,284,0.557,1.462,2001,6,Baixo
Jun-01,Adelaide,Hong Kong,Hong Kong,801,34.773,0.0,595,57.032,0.809,1396,91.805,0.809,2001,6,Baixo
Jun-01,Adelaide,Honolulu,USA,2,0.0,0.0,6,0.212,0.0,8,0.212,0.0,2001,6,Baixo
Jun-01,Adelaide,Jakarta,Indonesia,9,0.531,0.0,1,8.7,0.0,10,9.231,0.0,2001,6,Baixo
Jun-01,Adelaide,Johannesburg,South Africa,0,1.143,0.0,0,1.468,0.223,0,2.611,0.223,2001,6,Baixo
Jun-01,Adelaide,Kuala Lumpur,Malaysia,2541,71.675,0.0,2441,152.253,0.0,4982,223.928,0.0,2001,6,Baixo
Jun-01,Adelaide,London,UK,239,1.515,15.933,434,4.157,6.815,673,5.672,22.748,2001,6,Baixo
Jun-01,Adelaide,Los Angeles,USA,0,2.048,0.0,3,28.387,4.835,3,30.435,4.835,2001,6,Baixo
Jun-01,Adelaide,Manila,Philippines,0,3.629,0.0,1,0.028,0.113,1,3.657,0.113,2001,6,Baixo
Jun-01,Adelaide,Nagoya,Japan,0,0.127,0.0,0,1.674,0.0,0,1.801,0.0,2001,6,Baixo
Jun-01,Adelaide,New York,USA,0,1.179,0.0,0,5.252,0.065,0,6.431,0.065,2001,6,Baixo
Jun-01,Adelaide,Noumea,New Caledonia,0,0.0,0.0,0,0.019,0.0,0,0.019,0.0,2001,6,Baixo
Jun-01,Adelaide,Paris,France,1,0.23,0.0,21,0.0,0.138,22,0.23,0.138,2001,6,Baixo
Jun-01,Adelaide,Port Moresby,Papua New Guinea,0,0.081,0.002,0,0.446,0.127,0,0.527,0.129,2001,6,Baixo
Jun-01,Adelaide,Rome,Italy,0,3.743,0.0,0,0.0,0.155,0,3.743,0.155,2001,6,Baixo
Jun-01,Adelaide,Singapore,Singapore,4417,155.143,0.023,4296,405.738,1.057,8713,560.881,1.08,2001,6,Muito alto
Jun-01,Adelaide,Taipei,Taiwan,0,0.066,0.0,5,0.0,0.012,5,0.066,0.012,2001,6,Baixo
Jun-01,Adelaide,Tokyo,Japan,1,20.207,0.0,0,123.06,1.113,1,143.267,1.113,2001,6,Baixo
Jun-01,Adelaide,Wellington,New Zealand,0,1.031,0.0,0,0.154,0.0,0,1.185,0.0,2001,6,Baixo
Jun-01,Brisbane,Atlanta,USA,0,6.729,0.0,0,0.0,0.0,0,6.729,0.0,2001,6,Baixo
Jun-01,Brisbane,Auckland,New Zealand,20188,433.767,24.418,20235,1072.073,25.165,40423,1505.84,49.583,2001,6,Muito alto
Jun-01,Brisbane,Bandar Seri Begawan,Brunei,2054,27.345,0.001,2232,128.206,0.0,4286,155.551,0.001,2001,6,Baixo
Jun-01,Brisbane,Bangkok,Thailand,2731,41.258,0.03,2881,89.255,1.005,5612,130.513,1.035,2001,6,Muito alto
Jun-01,Brisbane,Bombay,India,127,0.883,0.0,80,0.074,9.491,207,0.957,9.491,2001,6,Baixo
Jun-01,Brisbane,Buenos Aires,Argentina,235,0.0,0.0,11,0.086,0.0,246,0.086,0.0,2001,6,Baixo
Jun-01,Brisbane,Christchurch,New Zealand,8316,129.061,0.0,7970,362.809,0.0,16286,491.87,0.0,2001,6,Muito alto
Jun-01,Brisbane,Denpasar,Indonesia,2127,24.826,0.0,2517,71.676,0.0,4644,96.502,0.0,2001,6,Baixo
Jun-01,Brisbane,Dunedin,New Zealand,1470,0.0,0.0,1052,0.0,0.0,2522,0.0,0.0,2001,6,Baixo
Jun-01,Brisbane,Frankfurt,Germany,506,8.402,0.0,289,0.035,22.185,795,8.437,22.185,2001,6,Baixo
Jun-01,Brisbane,Hamilton,New Zealand,2107,0.0,0.0,1594,0.0,0.0,3701,0.0,0.0,2001,6,Baixo
Jun-01,Brisbane,Hong Kong,Hong Kong,4590,104.627,0.032,4386,307.695,4.248,8976,412.322,4.28,2001,6,Muito alto
Jun-01,Brisbane,Honiara,Solomon Islands,543,2.307,0.0,637,8.376,0.0,1180,10.683,0.0,2001,6,Baixo
Jun-01,Brisbane,Honolulu,USA,167,0.538,0.315,20,5.734,0.049,187,6.272,0.364,2001,6,Baixo
Jun-01,Brisbane,Jakarta,Indonesia,201,0.103,0.0,130,24.131,0.0,331,24.234,0.0,2001,6,Baixo
Jun-01,Brisbane,Johannesburg,South Africa,0,8.641,0.0,6,0.623,5.778,6,9.264,5.778,2001,6,Baixo
Jun-01,Brisbane,Kuala Lumpur,Malaysia,5748,196.439,0.0,6018,211.912,0.0,11766,408.351,0.0,2001,6,Muito alto
Jun-01,Brisbane,London,UK,1792,13.89,29.008,1218,8.956,13.382,3010,22.846,42.39,2001,6,Baixo
Jun-01,Brisbane,Los Angeles,USA,4019,79.411,1.098,2552,29.375,25.079,6571,108.786,26.177,2001,6,Muito alto
Jun-01,Brisbane,Manila,Philippines,356,0.851,0.0,466,10.188,0.654,822,11.039,0.654,2001,6,Baixo
Jun-01,Brisbane,Nadi,Fiji,1476,12.88,0.511,1670,31.24,0.23,3146,44.12,0.741,2001,6,Baixo
Jun-01,Brisbane,Nagoya,Japan,620,2.949,0.0,10,66.021,0.0,630,68.97,0.0,2001,6,Baixo
Jun-01,Brisbane,Nauru,Nauru,213,1.941,0.097,250,14.8,0.778,463,16.741,0.875,2001,6,Baixo
Jun-01,Brisbane,New York,USA,20,14.623,0.0,4,11.19,0.368,24,25.813,0.368,2001,6,Baixo
Jun-01,Brisbane,Noumea,New Caledonia,842,0.314,0.0,1154,16.195,0.067,1996,16.509,0.067,2001,6,Baixo
Jun-01,Brisbane,Osaka,Japan,13324,205.841,2.266,2217,258.958,0.0,15541,464.799,2.266,2001,6,Muito alto
Jun-01,Brisbane,Palmerston,New Zealand,1084,0.0,0.0,908,0.0,0.0,1992,0.0,0.0,2001,6,Baixo
Jun-01,Brisbane,Paris,France,176,8.818,0.0,170,0.0,0.676,346,8.818,0.676,2001,6,Baixo
Jun-01,Brisbane,Port Moresby,Papua New Guinea,2686,57.781,0.565,2905,157.225,3.022,5591,215.006,3.587,2001,6,Muito alto
Jun-01,Brisbane,Port Vila,Vanuatu,868,0.718,0.604,970,13.209,0.284,1838,13.927,0.888,2001,6,Baixo
Jun-01,Brisbane,Rome,Italy,33,0.499,0.0,0,0.074,0.869,33,0.573,0.869,2001,6,Baixo
Jun-01,Brisbane,Seoul,Korea,1201,70.45,0.0,1116,126.564,0.0,2317,197.014,0.0,2001,6,Baixo
Jun-01,Brisbane,Singapore,Singapore,20967,264.114,1.555,20300,1556.431,22.807,41267,1820.545,24.362,2001,6,Muito alto
Jun-01,Brisbane,Taipei,Taiwan,2960,87.231,1.382,3149,103.293,0.654,6109,190.524,2.036,2001,6,Muito alto
Jun-01,Brisbane,Tokyo,Japan,8230,144.682,0.395,8878,660.335,27.106,17108,805.017,27.501,2001,6,Muito alto
Jun-01,Brisbane,Toledo,USA,0,4.368,0.0,0,0.0,0.0,0,4.368,0.0,2001,6,Baixo
Jun-01,Brisbane,Wellington,New Zealand,4582,2.727,0.0,3837,4.78,0.0,8419,7.507,0.0,2001,6,Muito alto
Jun-01,Broome,Denpasar,Indonesia,202,0.0,0.0,219,0.0,0.0,421,0.0,0.0,2001,6,Baixo
Jun-01,Cairns,Auckland,New Zealand,916,20.4,0.0,1233,1.493,0.649,2149,21.893,0.649,2001,6,Baixo
Jun-01,Cairns,Bangkok,Thailand,36,0.092,0.0,5,0.0,0.0,41,0.092,0.0,2001,6,Baixo
Jun-01,Cairns,Bombay,India,34,0.0,0.0,59,0.0,0.0,93,0.0,0.0,2001,6,Baixo
Jun-01,Cairns,Buenos Aires,Argentina,0,0.0,0.0,13,0.0,0.0,13,0.0,0.0,2001,6,Baixo
Jun-01,Cairns,Christchurch,New Zealand,262,2.974,0.0,130,0.0,0.0,392,2.974,0.0,2001,6,Baixo
Jun-01,Cairns,Denpasar,Indonesia,741,1.643,0.0,1019,0.01,0.0,1760,1.653,0.0,2001,6,Baixo
Jun-01,Cairns,Frankfurt,Germany,275,0.156,0.0,820,0.146,0.0,1095,0.302,0.0,2001,6,Baixo
Jun-01,Cairns,Guam,Guam,940,0.229,0.0,924,2.157,0.0,1864,2.386,0.0,2001,6,Baixo
Jun-01,Cairns,Hong Kong,Hong Kong,2372,7.435,0.0,1391,296.141,0.0,3763,303.576,0.0,2001,6,Baixo
Jun-01,Cairns,Honolulu,USA,1,0.305,0.0,80,0.017,0.0,81,0.322,0.0,2001,6,Baixo
Jun-01,Cairns,Jakarta,Indonesia,27,0.0,0.0,19,5.116,0.0,46,5.116,0.0,2001,6,Baixo
Jun-01,Cairns,Johannesburg,South Africa,0,0.025,0.0,24,0.033,0.0,24,0.058,0.0,2001,6,Baixo
Jun-01,Cairns,Kuala Lumpur,Malaysia,847,2.432,0.0,987,2.523,0.0,1834,4.955,0.0,2001,6,Baixo
Jun-01,Cairns,London,UK,620,0.867,0.0,757,1.01,1.393,1377,1.877,1.393,2001,6,Baixo
Jun-01,Cairns,Los Angeles,USA,416,0.544,0.0,367,37.259,1.261,783,37.803,1.261,2001,6,Baixo
Jun-01,Cairns,Manila,Philippines,10,0.0,0.0,5,0.508,0.0,15,0.508,0.0,2001,6,Baixo
Jun-01,Cairns,Nagoya,Japan,5249,1.659,0.046,4489,5.069,0.0,9738,6.728,0.046,2001,6,Muito alto
Jun-01,Cairns,New York,USA,0,0.0,0.0,15,2.317,0.0,15,2.317,0.0,2001,6,Baixo
Jun-01,Cairns,Paris,France,68,0.081,0.0,124,0.039,0.0,192,0.12,0.0,2001,6,Baixo
Jun-01,Cairns,Port Moresby,Papua New Guinea,2334,44.457,0.009,2239,34.297,0.975,4573,78.754,0.984,2001,6,Baixo
Jun-01,Cairns,Rome,Italy,40,0.0,0.0,0,0.0,0.0,40,0.0,0.0,2001,6,Baixo
Jun-01,Cairns,Singapore,Singapore,2365,13.668,0.0,2249,38.468,0.0,4614,52.136,0.0,2001,6,Baixo
Jun-01,Cairns,Tokyo,Japan,10197,1.758,0.27,10195,54.449,2.389,20392,56.207,2.659,2001,6,Muito alto
Jun-01,Cairns,Wellington,New Zealand,6,0.0,0.0,108,0.0,0.0,114,0.0,0.0,2001,6,Baixo
Jun-01,Darwin,Auckland,New Zealand,5,11.802,4.188,10,0.157,0.604,15,11.959,4.792,2001,6,Baixo
Jun-01,Darwin,Bandar Seri Begawan,Brunei,399,10.511,0.0,550,1.452,0.0,949,11.963,0.0,2001,6,Baixo
Jun-01,Darwin,Bangkok,Thailand,0,0.459,0.0,0,0.475,0.0,0,0.934,0.0,2001,6,Baixo
Jun-01,Darwin,Bombay,India,6,0.0,0.0,7,0.0,0.0,13,0.0,0.0,2001,6,Baixo
Jun-01,Darwin,Christchurch,New Zealand,0,0.304,0.0,8,0.69,0.0,8,0.994,0.0,2001,6,Baixo
Jun-01,Darwin,Denpasar,Indonesia,1997,0.803,0.0,2380,0.351,0.0,4377,1.154,0.0,2001,6,Baixo
Jun-01,Darwin,Dili,East Timor,66,0.0,0.0,80,0.0,0.0,146,0.0,0.0,2001,6,Baixo
Jun-01,Darwin,Frankfurt,Germany,532,0.506,0.0,422,0.353,0.0,954,0.859,0.0,2001,6,Baixo
Jun-01,Darwin,Hong Kong,Hong Kong,62,0.173,0.0,15,32.936,0.0,77,33.109,0.0,2001,6,Baixo
Jun-01,Darwin,Honolulu,USA,0,0.0,0.0,0,1.275,0.0,0,1.275,0.0,2001,6,Baixo
Jun-01,Darwin,Jakarta,Indonesia,7,0.418,0.032,12,0.0,0.001,19,0.418,0.033,2001,6,Baixo
Jun-01,Darwin,Johannesburg,South Africa,0,0.028,0.0,0,0.996,0.0,0,1.024,0.0,2001,6,Baixo
Jun-01,Darwin,Kuala Lumpur,Malaysia,1084,19.103,0.0,1180,16.17,0.0,2264,35.273,0.0,2001,6,Baixo
Jun-01,Darwin,London,UK,298,0.506,1.066,584,5.139,0.556,882,5.645,1.622,2001,6,Baixo
Jun-01,Darwin,Los Angeles,USA,20,0.722,0.0,8,1.362,0.443,28,2.084,0.443,2001,6,Baixo
Jun-01,Darwin,Manila,Philippines,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2001,6,Baixo
Jun-01,Darwin,Nagoya,Japan,8,0.0,0.0,2,0.005,0.0,10,0.005,0.0,2001,6,Baixo
Jun-01,Darwin,New York,USA,0,0.458,0.0,0,1.818,0.0,0,2.276,0.0,2001,6,Baixo
Jun-01,Darwin,Paris,France,71,0.096,0.0,64,0.316,0.0,135,0.412,0.0,2001,6,Baixo
Jun-01,Darwin,Singapore,Singapore,1784,10.295,1.355,1685,51.354,0.907,3469,61.649,2.262,2001,6,Baixo
Jun-01,Darwin,Tokyo,Japan,40,0.126,0.0,5,0.057,0.0,45,0.183,0.0,2001,6,Baixo
Jun-01,Darwin,Wellington,New Zealand,2,0.25,0.0,2,0.01,0.0,4,0.26,0.0,2001,6,Baixo
Jun-01,Gold Coast/Coolangatta,Hamilton,New Zealand,786,0.0,0.0,720,0.0,0.0,1506,0.0,0.0,2001,6,Baixo
Jun-01,Gold Coast/Coolangatta,Palmerston,New Zealand,888,0.0,0.0,674,0.0,0.0,1562,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Athens,Greece,792,14.058,4.317,1375,5.139,0.0,2167,19.197,4.317,2001,6,Baixo
Jun-01,Melbourne,Atlanta,USA,0,114.882,0.0,0,0.0,0.0,0,114.882,0.0,2001,6,Baixo
Jun-01,Melbourne,Auckland,New Zealand,17684,958.176,30.339,18324,1324.776,54.348,36008,2282.952,84.687,2001,6,Muito alto
Jun-01,Melbourne,Bahrain,Bahrain,834,37.146,1.915,1000,129.105,0.0,1834,166.251,1.915,2001,6,Baixo
Jun-01,Melbourne,Bangkok,Thailand,7811,251.494,22.803,9989,381.808,4.113,17800,633.302,26.916,2001,6,Muito alto
Jun-01,Melbourne,Beijing,China,520,11.912,0.0,0,0.0,0.0,520,11.912,0.0,2001,6,Baixo
Jun-01,Melbourne,Bombay,India,218,3.133,0.0,30,4.996,2.972,248,8.129,2.972,2001,6,Baixo
Jun-01,Melbourne,Buenos Aires,Argentina,330,0.074,0.0,300,0.026,0.049,630,0.1,0.049,2001,6,Baixo
Jun-01,Melbourne,Chicago,USA,231,196.966,0.118,185,0.0,0.0,416,196.966,0.118,2001,6,Baixo
Jun-01,Melbourne,Christchurch,New Zealand,5283,240.06,0.0,5029,184.724,0.003,10312,424.784,0.003,2001,6,Muito alto
Jun-01,Melbourne,Denpasar,Indonesia,5920,171.882,0.0,7033,167.718,0.0,12953,339.6,0.0,2001,6,Muito alto
Jun-01,Melbourne,Dubai,United Arab Emirates,4360,128.921,3.027,5401,324.695,0.0,9761,453.616,3.027,2001,6,Muito alto
Jun-01,Melbourne,Dunedin,New Zealand,356,0.0,0.0,276,0.0,0.0,632,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Frankfurt,Germany,1217,227.847,2.18,1023,141.272,22.829,2240,369.119,25.009,2001,6,Baixo
Jun-01,Melbourne,Guangzhou,China,751,50.035,0.018,553,10.698,0.0,1304,60.733,0.018,2001,6,Baixo
Jun-01,Melbourne,Hamilton,New Zealand,695,0.0,0.0,671,0.0,0.0,1366,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Hanoi,Vietnam,102,1.842,0.0,142,2.223,0.0,244,4.065,0.0,2001,6,Baixo
Jun-01,Melbourne,Ho Chi Minh City,Vietnam,1116,17.32,0.0,1778,13.071,0.0,2894,30.391,0.0,2001,6,Baixo
Jun-01,Melbourne,Hong Kong,Hong Kong,10061,777.826,11.973,12140,806.858,24.237,22201,1584.684,36.21,2001,6,Muito alto
Jun-01,Melbourne,Honolulu,USA,78,7.085,0.468,642,2.546,0.799,720,9.631,1.267,2001,6,Baixo
Jun-01,Melbourne,Jakarta,Indonesia,646,9.493,0.571,797,149.347,0.594,1443,158.84,1.165,2001,6,Baixo
Jun-01,Melbourne,Johannesburg,South Africa,0,13.668,0.0,32,10.45,0.862,32,24.118,0.862,2001,6,Baixo
Jun-01,Melbourne,Karachi,Pakistan,0,0.0,0.0,0,0.191,0.0,0,0.191,0.0,2001,6,Baixo
Jun-01,Melbourne,Kuala Lumpur,Malaysia,6745,303.409,1.041,10097,491.818,0.0,16842,795.227,1.041,2001,6,Muito alto
Jun-01,Melbourne,Lahore,Pakistan,0,0.0,0.0,0,2.828,0.0,0,2.828,0.0,2001,6,Baixo
Jun-01,Melbourne,London,UK,6658,250.414,53.933,7012,86.869,57.515,13670,337.283,111.448,2001,6,Muito alto
Jun-01,Melbourne,Los Angeles,USA,10432,462.86,53.781,11699,381.751,53.45,22131,844.611,107.231,2001,6,Muito alto
Jun-01,Melbourne,Luxembourg,Luxembourg,0,328.974,0.0,0,0.0,0.0,0,328.974,0.0,2001,6,Baixo
Jun-01,Melbourne,Manila,Philippines,277,3.099,0.557,126,27.968,0.447,403,31.067,1.004,2001,6,Baixo
Jun-01,Melbourne,Mauritius,Mauritius,447,19.468,0.064,455,17.07,0.0,902,36.538,0.064,2001,6,Baixo
Jun-01,Melbourne,Nadi,Fiji,1750,13.604,0.658,2009,38.583,0.305,3759,52.187,0.963,2001,6,Baixo
Jun-01,Melbourne,Nagoya,Japan,3,59.87,1.633,53,12.372,0.0,56,72.242,1.633,2001,6,Baixo
Jun-01,Melbourne,Nauru,Nauru,131,0.797,0.016,109,4.292,0.09,240,5.089,0.106,2001,6,Baixo
Jun-01,Melbourne,New York,USA,570,293.909,0.0,826,11.93,0.658,1396,305.839,0.658,2001,6,Baixo
Jun-01,Melbourne,Noumea,New Caledonia,1,0.0,0.023,21,0.808,0.098,22,0.808,0.121,2001,6,Baixo
Jun-01,Melbourne,Palmerston,New Zealand,328,0.0,0.0,296,0.0,0.0,624,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Paris,France,342,12.299,3.416,368,5.194,1.841,710,17.493,5.257,2001,6,Baixo
Jun-01,Melbourne,Penang,Malaysia,0,0.0,0.0,0,13.806,0.0,0,13.806,0.0,2001,6,Baixo
Jun-01,Melbourne,Port Moresby,Papua New Guinea,25,0.687,0.013,0,5.56,3.682,25,6.247,3.695,2001,6,Baixo
Jun-01,Melbourne,Port Vila,Vanuatu,481,0.459,0.031,604,3.201,0.693,1085,3.66,0.724,2001,6,Baixo
Jun-01,Melbourne,Queenstown,New Zealand,0,0.0,0.0,8,0.0,0.0,8,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Rome,Italy,2247,62.067,1.369,2547,6.05,2.394,4794,68.117,3.763,2001,6,Baixo
Jun-01,Melbourne,Singapore,Singapore,24948,1372.321,55.091,29082,2449.098,14.533,54030,3821.419,69.624,2001,6,Muito alto
Jun-01,Melbourne,Taipei,Taiwan,118,23.692,0.0,196,10.82,0.016,314,34.512,0.016,2001,6,Baixo
Jun-01,Melbourne,Tokyo,Japan,1376,92.058,11.547,1265,157.478,8.864,2641,249.536,20.411,2001,6,Baixo
Jun-01,Melbourne,Toledo,USA,0,52.042,0.0,0,0.0,0.0,0,52.042,0.0,2001,6,Baixo
Jun-01,Melbourne,Vienna,Austria,1400,0.0,0.0,2168,0.0,0.0,3568,0.0,0.0,2001,6,Baixo
Jun-01,Melbourne,Wellington,New Zealand,3413,18.336,0.0,3768,15.169,0.0,7181,33.505,0.0,2001,6,Muito alto
Jun-01,Norfolk Island,Auckland,New Zealand,592,5.136,0.329,616,2.133,0.16,1208,7.269,0.489,2001,6,Baixo
Jun-01,Perth,Auckland,New Zealand,2040,120.549,9.523,1998,71.887,13.682,4038,192.436,23.205,2001,6,Baixo
Jun-01,Perth,Bandar Seri Begawan,Brunei,1363,29.106,0.164,1569,42.192,0.0,2932,71.298,0.164,2001,6,Baixo
Jun-01,Perth,Bangkok,Thailand,2049,46.103,2.213,2407,121.626,0.98,4456,167.729,3.193,2001,6,Baixo
Jun-01,Perth,Bombay,India,117,1.258,0.0,111,0.174,0.656,228,1.432,0.656,2001,6,Baixo
Jun-01,Perth,Buenos Aires,Argentina,0,0.936,0.0,0,0.132,0.03,0,1.068,0.03,2001,6,Baixo
Jun-01,Perth,Christchurch,New Zealand,0,7.652,0.0,10,0.918,0.0,10,8.57,0.0,2001,6,Baixo
Jun-01,Perth,Denpasar,Indonesia,8410,17.556,0.008,9852,31.829,0.012,18262,49.385,0.02,2001,6,Muito alto
Jun-01,Perth,Frankfurt,Germany,303,1.099,0.0,365,0.351,5.345,668,1.45,5.345,2001,6,Baixo
Jun-01,Perth,Hong Kong,Hong Kong,2428,58.155,1.059,2403,375.321,1.897,4831,433.476,2.956,2001,6,Baixo
Jun-01,Perth,Honolulu,USA,0,0.0,0.0,0,10.174,0.801,0,10.174,0.801,2001,6,Baixo
Jun-01,Perth,Jakarta,Indonesia,1410,4.116,0.688,1552,34.421,4.653,2962,38.537,5.341,2001,6,Baixo
Jun-01,Perth,Johannesburg,South Africa,2842,81.525,0.762,3344,104.977,1.61,6186,186.502,2.372,2001,6,Muito alto
Jun-01,Perth,Kuala Lumpur,Malaysia,7778,144.31,0.601,9191,339.379,0.0,16969,483.689,0.601,2001,6,Muito alto
Jun-01,Perth,Kuching,Malaysia,338,0.0,0.0,632,49.784,0.0,970,49.784,0.0,2001,6,Baixo
Jun-01,Perth,London,UK,1814,7.122,31.291,1786,1.794,14.293,3600,8.916,45.584,2001,6,Baixo
Jun-01,Perth,Los Angeles,USA,0,3.945,0.0,0,23.652,14.734,0,27.597,14.734,2001,6,Baixo
Jun-01,Perth,Manila,Philippines,0,0.428,0.0,0,1.409,0.127,0,1.837,0.127,2001,6,Baixo
Jun-01,Perth,Mauritius,Mauritius,437,9.67,0.022,594,44.349,0.0,1031,54.019,0.022,2001,6,Baixo
Jun-01,Perth,Nagoya,Japan,0,0.0,0.0,0,0.055,0.0,0,0.055,0.0,2001,6,Baixo
Jun-01,Perth,New York,USA,0,2.753,0.0,0,34.053,0.13,0,36.806,0.13,2001,6,Baixo
Jun-01,Perth,Noumea,New Caledonia,0,0.13,0.0,0,0.063,0.013,0,0.193,0.013,2001,6,Baixo
Jun-01,Perth,Paris,France,192,0.008,0.0,185,4.102,0.626,377,4.11,0.626,2001,6,Baixo
Jun-01,Perth,Phuket,Thailand,1435,0.0,0.0,1909,0.036,0.0,3344,0.036,0.0,2001,6,Baixo
Jun-01,Perth,Port Moresby,Papua New Guinea,0,2.103,0.0,0,0.472,0.485,0,2.575,0.485,2001,6,Baixo
Jun-01,Perth,Rome,Italy,0,1.444,0.0,0,0.0,0.266,0,1.444,0.266,2001,6,Baixo
Jun-01,Perth,Singapore,Singapore,24347,435.493,6.808,27838,1962.224,23.994,52185,2397.717,30.802,2001,6,Muito alto
Jun-01,Perth,Taipei,Taiwan,0,0.0,0.0,0,0.155,0.0,0,0.155,0.0,2001,6,Baixo
Jun-01,Perth,Tokyo,Japan,1499,26.298,0.0,1318,89.95,5.445,2817,116.248,5.445,2001,6,Baixo
Jun-01,Perth,Wellington,New Zealand,0,0.242,0.0,0,0.16,0.0,0,0.402,0.0,2001,6,Baixo
Jun-01,Sydney,Amsterdam,Netherlands,0,678.578,0.0,0,124.817,0.0,0,803.395,0.0,2001,6,Baixo
Jun-01,Sydney,Apia,Western Samoa,320,16.326,0.043,176,4.011,0.077,496,20.337,0.12,2001,6,Baixo
Jun-01,Sydney,Athens,Greece,1393,11.002,20.235,2000,4.553,0.0,3393,15.555,20.235,2001,6,Baixo
Jun-01,Sydney,Atlanta,USA,0,125.898,0.0,0,0.43,0.0,0,126.328,0.0,2001,6,Baixo
